,open,high,low,close,volume
2023-04-20,276.71,280.3,270.0,271.04,42771326.0
2023-04-21,269.52,271.83,267.22,271.19,34510277.0
2023-04-24,270.13,273.6599,266.7101,270.42,33928186.0
2023-04-25,270.78,272.47,262.25,262.41,37852716.0
2023-04-26,270.02,273.3,267.051,269.56,40449391.0
2023-04-27,273.63,274.95,266.2501,272.26,37716119.0
2023-04-28,272.25,277.58,270.7148,277.49,29221614.0
2023-05-01,278.4,290.5844,277.8,289.1,57032853.0
2023-05-02,286.8,288.3599,280.83,282.1,40272957.0
2023-05-03,278.4,283.67,274.72,278.02,38338740.0
2023-05-04,276.51,278.59,272.4,275.62,32185041.0
2023-05-05,278.255,287.55,277.31,286.8,36149408.0
2023-05-08,285.22,292.2,283.5,291.51,34497890.0
2023-05-09,288.99,289.73,284.5,285.71,31486946.0
2023-05-10,290.05,291.13,284.6128,288.85,36934998.0
2023-05-11,288.96,289.5,282.46,285.78,32214903.0
2023-05-12,285.29,287.8,280.46,283.4,27422225.0
2023-05-15,285.085,289.69,281.52,289.53,29392587.0
2023-05-16,288.41,298.7,288.32,292.13,44940494.0
2023-05-17,295.84,301.99,294.3001,301.78,43253541.0
2023-05-18,304.1,318.28,303.2,316.78,74872501.0
2023-05-19,315.36,315.8,309.16,312.64,47390765.0
2023-05-22,309.01,315.2,306.8,311.76,37199967.0
2023-05-23,310.0,312.88,306.31,306.88,35625326.0
2023-05-24,302.1,306.07,298.06,305.38,72141851.0
2023-05-25,385.23,394.8,366.35,379.8,154391067.0
2023-05-26,378.9,391.7,375.5,389.46,71439676.0
2023-05-30,405.95,419.38,399.49,401.11,92340110.0
2023-05-31,394.88,402.95,378.22,378.34,99882681.0
2023-06-01,384.89,400.5,383.4,397.7,63587295.0
2023-06-02,400.97,405.0,390.5801,393.27,48273121.0
2023-06-05,389.09,395.6503,387.07,391.71,39609381.0
2023-06-06,388.3,391.6,381.48,386.54,38872914.0
2023-06-07,389.15,394.99,373.56,374.75,51199789.0
2023-06-08,377.24,388.64,375.05,385.1,41777240.0
2023-06-09,390.37,397.11,385.67,387.7,42771747.0
2023-06-12,392.0,395.2999,386.18,394.82,38967335.0
2023-06-13,401.86,411.01,397.4,410.22,61320816.0
2023-06-14,408.24,430.0,405.52,429.97,74046502.0
2023-06-15,426.02,432.89,421.47,426.53,56862204.0
2023-06-16,434.5,437.21,426.605,426.92,65570941.0
2023-06-20,429.98,439.9,426.74,438.08,45115311.0
2023-06-21,435.01,436.15,420.8,430.45,55160291.0
2023-06-22,422.53,434.255,422.34,430.25,41773743.0
2023-06-23,424.64,428.09,420.15,422.09,35813984.0
2023-06-26,424.61,427.64,401.0,406.32,59432192.0
2023-06-27,407.99,419.4,404.48,418.76,46217470.0
2023-06-28,406.6,418.45,405.18,411.17,58263927.0
2023-06-29,415.58,416.0,406.0,408.22,38051430.0
2023-06-30,416.8,425.5,415.01,423.02,50114775.0
2023-07-03,425.17,428.98,422.02,424.13,19820919.0
2023-07-05,421.35,431.77,420.85,423.17,32361756.0
2023-07-06,418.44,421.79,413.46,421.03,30413879.0
2023-07-07,423.22,432.14,421.8,425.03,35588147.0
2023-07-10,426.57,428.11,416.49,421.8,35390811.0
2023-07-11,424.81,427.58,420.67,424.05,29824406.0
2023-07-12,430.33,439.35,427.7728,439.02,48127702.0
2023-07-13,445.18,461.55,444.92,459.77,47820369.0
2023-07-14,465.8281,480.88,450.6,454.69,77207533.0
2023-07-17,462.89,464.96,452.6241,464.61,51048822.0
2023-07-18,467.01,478.9599,457.34,474.94,57019042.0
2023-07-19,474.64,478.18,467.42,470.77,42750179.0
2023-07-20,465.07,470.87,450.62,455.2,53786451.0
2023-07-21,457.88,458.66,441.0,443.09,96376863.0
2023-07-24,447.31,451.09,440.4,446.12,38309974.0
2023-07-25,449.41,461.825,449.23,456.79,34808091.0
2023-07-26,460.21,460.53,446.3,454.52,36423726.0
2023-07-27,465.19,473.95,457.5,459.0,45597552.0
2023-07-28,466.68,470.27,463.81,467.5,33119424.0
2023-07-31,467.54,471.3,465.0601,467.29,25105528.0
2023-08-01,464.595,469.0,460.27,465.07,23927597.0
2023-08-02,458.31,458.4,433.87,442.69,53014157.0
2023-08-03,438.0,451.18,438.0,445.15,32507660.0
2023-08-04,449.85,456.42,443.93,446.8,36266618.0
2023-08-07,451.11,455.4,445.6345,454.165,32215354.0
2023-08-08,448.53,452.42,440.5601,446.64,35384343.0
2023-08-09,442.74,443.12,421.34,425.54,58644907.0
2023-08-10,421.6,435.74,418.35,423.88,49270530.0
2023-08-11,417.51,420.18,406.39,408.55,53308526.0
2023-08-14,404.86,438.0,403.11,437.53,69028583.0
2023-08-15,445.6,452.68,437.1,439.4,67651151.0
2023-08-16,445.2,446.75,434.06,434.86,52745068.0
2023-08-17,439.7,440.62,430.01,433.435,45239482.0
2023-08-18,426.35,435.7799,416.6,432.99,58376787.0
2023-08-21,444.94,470.65,442.22,469.67,69257337.0
2023-08-22,481.35,481.87,453.331,456.68,75720691.0
2023-08-23,458.66,472.0,452.08,471.16,77904608.0
2023-08-24,502.16,502.66,471.59,471.63,115604409.0
2023-08-25,470.12,478.05,450.24,460.18,92534052.0
2023-08-28,464.82,469.8,448.88,468.35,68519223.0
2023-08-29,466.66,490.81,463.9101,487.84,70139699.0
2023-08-30,490.44,499.27,484.25,492.64,73520598.0
2023-08-31,493.8,497.44,489.58,493.55,52856977.0
2023-09-01,497.62,498.0,481.416,485.09,46383030.0
2023-09-05,482.23,488.5081,478.6,485.48,38265258.0
2023-09-06,484.41,485.49,465.8,470.61,46866957.0
2023-09-07,455.25,463.44,451.52,462.41,43332989.0
2023-09-08,459.42,466.06,452.71,455.72,47389994.0
2023-09-11,461.48,461.63,443.12,451.78,47396555.0
2023-09-12,447.38,456.73,445.31,448.7,34925634.0
2023-09-13,446.0,459.3,445.03,454.85,39835535.0
2023-09-14,459.5,459.8699,451.31,455.81,37009720.0
2023-09-15,453.41,455.99,438.08,439.0,50683051.0
2023-09-18,427.48,442.42,420.0,439.66,50027079.0
2023-09-19,438.33,439.66,430.02,435.2,37306424.0
2023-09-20,436.0,439.03,422.23,422.39,36710769.0
2023-09-21,415.83,421.0,409.8,410.17,45073596.0
2023-09-22,415.72,421.15,412.31,416.1,47923631.0
2023-09-25,415.91,425.36,411.77,422.22,41909096.0
2023-09-26,420.01,428.2,416.55,419.11,40228209.0
2023-09-27,423.3,428.72,416.2901,424.68,44493520.0
2023-09-28,424.6,434.4631,421.15,430.89,42466279.0
2023-09-29,438.27,441.44,433.0694,434.99,39782993.0
2023-10-02,440.3,451.75,438.61,447.82,43329821.0
2023-10-03,448.08,451.3,432.46,435.17,47084954.0
2023-10-04,437.42,441.43,432.9201,440.41,36182086.0
2023-10-05,440.5,449.0,438.88,446.88,39348309.0
2023-10-06,441.93,457.89,440.26,457.62,43443602.0
2023-10-09,448.42,456.05,443.68,452.73,40967472.0
2023-10-10,453.1,462.59,450.88,457.98,36858208.0
2023-10-11,461.96,468.59,460.5,468.06,37813689.0
2023-10-12,467.77,476.09,463.3,469.45,48132500.0
2023-10-13,469.6,471.16,452.8,454.61,47542599.0
2023-10-16,450.63,462.25,449.12,460.95,37509924.0
2023-10-17,440.0,447.54,424.8,439.38,81233267.0
2023-10-18,425.91,432.19,418.25,421.96,62729434.0
2023-10-19,428.11,432.97,418.82,421.01,50123308.0
2023-10-20,418.9,424.7,410.78,413.87,47726605.0
2023-10-23,412.29,432.4799,409.45,429.75,47853049.0
2023-10-24,430.77,436.97,426.91,436.63,40146337.0
2023-10-25,433.98,436.5,415.55,417.79,39837922.0
2023-10-26,418.53,422.5555,398.8019,403.26,54100132.0
2023-10-27,411.3,412.06,400.15,405.0,41678441.0
2023-10-30,410.87,417.66,404.81,411.61,38802814.0
2023-10-31,404.5,408.79,392.3001,407.8,51796870.0
2023-11-01,408.84,423.81,408.69,423.25,43759290.0
2023-11-02,433.28,438.84,428.94,435.06,40917187.0
2023-11-03,440.2,453.0899,437.23,450.05,42460959.0
2023-11-06,452.845,459.35,448.99,457.51,40073335.0
2023-11-07,457.19,462.18,451.575,459.55,34316547.0
2023-11-08,461.0,468.67,459.68,465.74,34671894.0
2023-11-09,474.67,482.3,467.5,469.5,54049597.0
2023-11-10,475.0,484.72,472.8301,483.35,42244156.0
2023-11-13,483.2,491.16,480.9901,486.2,38413570.0
2023-11-14,496.8,498.34,490.4001,496.56,41695387.0
2023-11-15,499.35,499.6,482.0,488.88,47549735.0
2023-11-16,486.79,495.2469,483.3,494.8,33975624.0
2023-11-17,495.24,497.17,490.07,492.98,32589691.0
2023-11-20,493.12,505.48,491.8101,504.09,41614260.0
2023-11-21,501.26,505.17,492.22,499.44,56574687.0
2023-11-22,498.52,503.3494,476.9,487.16,90064233.0
2023-11-24,484.7001,489.21,477.45,477.76,29464464.0
2023-11-27,478.0,485.3,476.52,482.42,39566190.0
2023-11-28,482.36,483.229,474.73,478.21,40149085.0
2023-11-29,483.79,487.62,478.6,481.4,38200465.0
2023-11-30,480.24,481.1,464.22,467.7,52624663.0
2023-12-01,465.25,472.0,461.87,467.65,36931701.0
2023-12-04,460.77,460.77,450.1,455.1,43754344.0
2023-12-05,454.66,466.0,452.71,465.66,37171762.0
2023-12-06,472.145,473.87,454.12,455.03,36778599.0
2023-12-07,457.0,466.29,456.04,465.96,35082255.0
2023-12-08,465.95,477.4085,465.5,475.06,35922370.0
2023-12-11,474.91,475.31,458.3,466.27,50972809.0
2023-12-12,460.46,476.66,460.46,476.57,37238686.0
2023-12-13,476.29,485.94,476.08,480.88,44779186.0
2023-12-14,483.9,486.7,474.22,483.5,39123174.0
2023-12-15,481.94,494.04,481.2,488.9,47994758.0
2023-12-18,494.0,504.3299,491.5,500.77,41258717.0
2023-12-19,494.24,497.0,488.95,496.04,46313248.0
2023-12-20,496.55,499.99,480.98,481.11,39789439.0
2023-12-21,488.11,490.95,484.19,489.9,30042535.0
2023-12-22,491.95,493.83,484.67,488.3,25250676.0
2023-12-26,489.68,496.0,489.6,492.79,24419952.0
2023-12-27,495.11,496.8,490.85,494.17,23215431.0
2023-12-28,496.43,498.8399,494.12,495.22,24658748.0
2023-12-29,498.13,499.97,487.51,495.22,38929330.0
2024-01-02,492.44,492.95,475.95,481.68,41125422.0
2024-01-03,474.85,481.841,473.2,475.69,32089617.0
2024-01-04,477.67,485.0,475.08,479.98,30653489.0
2024-01-05,484.62,495.47,483.0601,490.97,41080455.0
2024-01-08,495.12,522.75,494.79,522.53,64250990.0
2024-01-09,524.01,543.25,516.9,531.4,77310006.0
2024-01-10,536.16,546.0,534.89,543.5,53379576.0
2024-01-11,549.99,553.46,535.6,548.22,59675877.0
2024-01-12,546.2,549.7,543.3008,547.1,35299360.0
2024-01-16,550.18,568.3499,549.0,563.82,44957973.0
2024-01-17,563.47,564.7068,547.4,560.53,47439444.0
2024-01-18,572.6,576.0,561.07,571.07,49165036.0
2024-01-19,579.89,595.0,572.25,594.91,54350148.0
2024-01-22,600.49,603.31,590.7,596.54,45295463.0
2024-01-23,595.7,599.1,585.85,598.73,29465445.0
2024-01-24,603.04,628.49,599.38,613.62,55706870.0
2024-01-25,623.5,627.19,608.5,616.17,48277684.0
2024-01-26,609.6,617.83,605.73,610.31,39030859.0
2024-01-29,612.32,624.89,609.07,624.65,34873298.0
2024-01-30,629.0,634.93,622.6,627.74,41073530.0
2024-01-31,614.4,622.6902,607.0,615.27,45379487.0
2024-02-01,621.0,631.91,616.5,630.27,36914579.0
2024-02-02,639.74,666.0,636.9,661.6,47657765.0
2024-02-05,682.25,694.97,672.05,693.32,68007801.0
2024-02-06,696.3,697.5399,663.0,682.23,68311136.0
2024-02-07,683.19,702.2,676.0,700.99,49557455.0
2024-02-08,700.74,707.94,694.55,696.41,41442211.0
2024-02-09,705.33,721.85,702.12,721.33,43663689.0
2024-02-12,726.0,746.11,712.5,722.48,61371018.0
2024-02-13,704.0,734.5,696.2,721.28,60258015.0
2024-02-14,732.02,742.36,719.38,739.0,50491742.0
2024-02-15,738.69,739.75,724.0,726.58,42012181.0
2024-02-16,741.0,744.02,725.01,726.13,49532662.0
2024-02-20,719.47,719.56,677.34,694.52,70483310.0
2024-02-21,680.06,688.88,662.48,674.72,69029813.0
2024-02-22,750.25,785.75,742.2,785.38,86509974.0
2024-02-23,807.9,823.94,775.7,788.17,82938837.0
2024-02-26,797.0,806.4599,785.05,790.92,50397273.0
2024-02-27,793.81,794.8,771.62,787.01,39170524.0
2024-02-28,776.2,789.33,771.25,776.63,39311040.0
2024-02-29,790.94,799.9,783.5,791.12,50728898.0
2024-03-01,800.0,823.0,794.3503,822.79,47913510.0
2024-03-04,841.3,876.95,837.19,852.37,61561645.0
2024-03-05,852.7,860.97,834.1701,859.64,52063930.0
2024-03-06,880.22,897.24,870.3001,887.0,58252030.0
2024-03-07,901.58,927.67,896.0201,926.69,60811916.0
2024-03-08,951.379,974.0,865.06,875.28,114226906.0
2024-03-11,864.29,887.97,841.66,857.74,66611510.0
2024-03-12,880.49,919.6,861.501,919.13,65437480.0
2024-03-13,910.55,915.04,884.35,908.88,62726626.0
2024-03-14,895.77,906.46,866.0,879.44,59711081.0
2024-03-15,869.3,895.46,862.57,878.365,64208616.0
2024-03-18,903.88,924.05,870.85,884.55,66897593.0
2024-03-19,867.0,905.44,850.1,893.98,67217127.0
2024-03-20,897.97,904.1,882.23,903.72,47906279.0
2024-03-21,923.0,926.48,904.05,914.35,48037231.0
2024-03-22,911.41,947.7799,908.3401,942.89,58671936.0
2024-03-25,939.41,967.6599,935.1,950.02,55213608.0
2024-03-26,958.51,963.75,925.02,925.61,51364758.0
2024-03-27,931.12,932.4,891.23,902.5,58606723.0
2024-03-28,900.0,913.0,891.93,903.56,43521227.0
2024-04-01,902.99,922.25,892.04,903.63,44811733.0
2024-04-02,884.48,900.94,876.2,894.52,43137935.0
2024-04-03,884.84,903.74,884.0,889.64,36759126.0
2024-04-04,904.06,906.3399,858.8,859.05,42886990.0
2024-04-05,868.66,884.81,859.26,880.08,39772878.0
2024-04-08,887.0,888.3,867.32,871.33,27907532.0
2024-04-09,874.42,876.35,830.22,853.54,49977974.0
2024-04-10,839.26,874.0,837.09,870.39,43192853.0
2024-04-11,874.2,907.3899,869.26,906.16,43163727.0
2024-04-12,896.99,901.7499,875.3,881.86,42680479.0
2024-04-15,890.98,906.13,859.2901,860.01,44307695.0
2024-04-16,864.325,881.18,860.639,874.15,37045302.0
2024-04-17,883.4,887.75,839.5,840.35,49539951.0
2024-04-18,849.7,861.8999,824.02,846.71,44726034.0
2024-04-19,831.5,843.24,756.06,762.0,87519800.0
2024-04-22,781.04,800.73,764.0,795.18,59634051.0
2024-04-23,807.69,827.69,802.64,824.23,43855937.0
2024-04-24,839.5,840.82,791.83,796.77,51220753.0
2024-04-25,788.6801,833.2299,782.23,826.32,42464073.0
2024-04-26,838.18,883.3093,833.87,877.35,55101078.0
2024-04-29,875.95,879.92,852.66,877.57,38897076.0
2024-04-30,872.4,888.19,863.0,864.02,36370870.0
2024-05-01,850.77,860.0,812.5456,830.41,55986317.0
2024-05-02,844.49,862.37,832.0,858.17,37789754.0
2024-05-03,877.89,892.81,870.4,887.89,39834072.0
2024-05-06,893.9,922.2,890.55,921.4,37620255.0
2024-05-07,910.98,917.8099,890.11,905.54,43734161.0
2024-05-08,894.825,911.94,894.2,904.12,32572102.0
2024-05-09,905.29,910.72,882.31,887.47,37801268.0
2024-05-10,903.045,914.01,892.27,898.78,33532541.0
2024-05-13,904.78,909.98,885.29,903.99,28968017.0
2024-05-14,895.99,916.51,889.34,913.56,29650708.0
2024-05-15,924.72,948.62,915.99,946.3,41773545.0
2024-05-16,949.1,958.1899,941.03,943.59,32395182.0
2024-05-17,943.69,947.4,918.06,924.79,35969103.0
2024-05-20,937.5,952.0,934.4,947.8,31876446.0
2024-05-21,935.99,954.0,931.8,953.86,32894646.0
2024-05-22,954.59,960.2,932.49,949.5,54864799.0
2024-05-23,1020.28,1063.2,1015.2,1037.99,83506528.0
2024-05-24,1044.49,1064.75,1030.0,1064.69,42949367.0
2024-05-28,1102.44,1149.39,1098.83,1139.01,65272789.0
2024-05-29,1130.5,1154.92,1109.01,1148.25,55744193.0
2024-05-30,1146.5,1158.1915,1096.63,1105.0,48735033.0
2024-05-31,1125.2,1127.17,1069.4,1096.33,61326250.0
2024-06-03,1136.21,1150.0,1120.03,1150.0,43839176.0
2024-06-04,1157.16,1166.0,1140.45,1164.37,40332401.0
2024-06-05,1183.71,1224.495,1174.68,1224.4,52840178.0
2024-06-06,1240.48,1255.87,1183.2,1209.98,66469619.0
2024-06-07,1197.7,1216.9171,1180.22,1208.88,41238580.0
2024-06-10,120.37,123.1,117.01,121.79,308134791.0
2024-06-11,121.77,122.87,118.74,120.91,222551158.0
2024-06-12,123.06,126.88,122.57,125.2,299595001.0
2024-06-13,129.39,129.8,127.16,129.61,260704537.0
2024-06-14,129.96,132.84,128.32,131.88,309320376.0
2024-06-17,132.99,133.73,129.58,130.98,288504444.0
2024-06-18,131.14,136.33,130.69,135.58,294335054.0
2024-06-20,139.8,140.76,129.52,130.78,517768425.0
2024-06-21,127.12,130.63,124.3,126.57,655484664.0
2024-06-24,123.24,124.46,118.04,118.11,476060866.0
2024-06-25,121.2,126.5,119.32,126.09,425787456.0
2024-06-26,126.13,128.12,122.6,126.4,362975918.0
2024-06-27,124.1,126.41,122.92,123.99,252571693.0
2024-06-28,124.58,127.71,122.75,123.54,315516740.0
2024-07-01,123.47,124.84,118.83,124.3,284885534.0
2024-07-02,121.13,123.41,121.03,122.67,218373969.0
2024-07-03,121.66,128.28,121.36,128.28,215748955.0
2024-07-05,127.38,128.85,125.68,125.83,214176689.0
2024-07-08,127.49,130.77,127.04,128.2,237677322.0
2024-07-09,130.35,133.82,128.65,131.38,287020820.0
2024-07-10,134.03,135.1,132.42,134.91,248978569.0
2024-07-11,135.75,136.15,127.05,127.4,374782738.0
2024-07-12,128.26,131.92,127.22,129.24,252680535.0
2024-07-15,130.56,131.39,127.18,128.44,208326164.0
2024-07-16,128.44,129.04,124.58,126.36,214769515.0
2024-07-17,121.35,121.85,116.72,117.99,390086189.0
2024-07-18,121.85,122.4,116.56,121.09,320979530.0
2024-07-19,120.35,121.6,117.37,117.93,217223800.0
2024-07-22,120.35,124.07,119.86,123.54,258068943.0
2024-07-23,122.78,124.69,122.1,122.59,173910983.0
2024-07-24,119.17,119.95,113.44,114.25,327776884.0
2024-07-25,113.04,116.63,106.3,112.28,460067019.0
2024-07-26,116.19,116.2,111.58,113.06,293399073.0
2024-07-29,113.69,116.28,111.3,111.59,248152068.0
2024-07-30,111.52,111.99,102.54,103.73,486833274.0
2024-07-31,112.9,118.34,110.88,117.02,473174182.0
2024-08-01,117.53,120.16,106.8104,109.21,523462326.0
2024-08-02,103.76,108.72,101.37,107.27,482027464.0
2024-08-05,92.06,103.41,90.69,100.45,552842375.0
2024-08-06,103.84,107.71,100.55,104.25,409012089.0
2024-08-07,107.81,108.8,98.69,98.91,411440423.0
2024-08-08,102.0,105.5,97.52,104.97,391910023.0
2024-08-09,105.64,106.6,103.43,104.75,290844157.0
2024-08-12,106.32,111.07,106.26,109.02,325559870.0
2024-08-13,112.44,116.23,111.58,116.14,312646660.0
2024-08-14,118.53,118.6,114.07,118.08,339246407.0
2024-08-15,118.76,123.24,117.47,122.86,318086673.0
2024-08-16,121.94,125.0,121.18,124.58,302589872.0
2024-08-19,124.28,130.0,123.42,130.0,318333577.0
2024-08-20,128.4,129.88,125.89,127.25,300087415.0
2024-08-21,127.315,129.35,126.66,128.5,257883572.0
2024-08-22,130.02,130.75,123.1,123.74,376189076.0
2024-08-23,125.86,129.6,125.22,129.37,323230332.0
2024-08-26,129.57,131.26,124.37,126.46,331964672.0
2024-08-27,125.05,129.2,123.88,128.3,303134573.0
2024-08-28,128.12,128.33,122.64,125.61,448101115.0
2024-08-29,121.355,124.43,116.71,117.59,453023305.0
2024-08-30,119.53,121.75,117.22,119.37,333751583.0
2024-09-03,116.01,116.21,107.29,108.0,477155100.0
2024-09-04,105.41,113.27,104.12,106.21,368378810.0
2024-09-05,104.985,109.65,104.76,107.21,306850696.0
2024-09-06,108.04,108.15,100.95,102.83,413638098.0
2024-09-09,104.88,106.55,103.69,106.47,273912015.0
2024-09-10,107.81,109.4,104.95,108.1,268283736.0
2024-09-11,109.39,117.19,107.42,116.91,441422370.0
2024-09-12,116.84,120.79,115.38,119.14,367100496.0
2024-09-13,119.08,119.955,117.6,119.1,238358328.0
2024-09-16,116.79,118.18,114.36,116.78,248772308.0
2024-09-17,118.17,118.8,114.83,115.59,231925876.0
2024-09-18,115.89,117.7,113.22,113.37,310318937.0
2024-09-19,117.35,119.66,117.25,117.87,293506438.0
2024-09-20,117.06,118.6181,115.3901,116.0,382462428.0
2024-09-23,116.55,116.99,114.86,116.26,206228490.0
2024-09-24,116.515,121.8,115.38,120.87,354966772.0
2024-09-25,122.02,124.94,121.61,123.51,284692948.0
2024-09-26,126.8,127.665,121.8,124.04,302582868.0
2024-09-27,123.97,124.03,119.26,121.4,271009175.0
2024-09-30,118.31,121.5,118.15,121.44,227053651.0
2024-10-01,121.765,122.4351,115.79,117.0,302094485.0
2024-10-02,116.44,119.38,115.14,118.85,221845887.0
2024-10-03,120.92,124.36,120.3401,122.85,277117973.0
2024-10-04,124.94,125.04,121.83,124.92,244465552.0
2024-10-07,124.99,130.64,124.95,127.72,346250233.0
2024-10-08,130.26,133.48,129.42,132.89,285722485.0
2024-10-09,134.11,134.52,131.38,132.65,246191612.0
2024-10-10,131.91,135.0,131.0,134.81,242311337.0
2024-10-11,134.01,135.78,133.66,134.8,170209474.0
2024-10-14,136.47,139.6,136.3,138.07,232347668.0
2024-10-15,137.87,138.57,128.74,131.6,377831021.0
2024-10-16,133.98,136.62,131.58,135.72,264879720.0
2024-10-17,139.34,140.89,136.87,136.93,306435921.0
2024-10-18,138.665,138.9,137.28,138.0,176090184.0
2024-10-21,138.13,143.71,138.0,143.71,264554514.0
2024-10-22,142.91,144.42,141.78,143.59,226311589.0
2024-10-23,142.03,142.43,137.46,139.56,285930038.0
2024-10-24,140.82,141.35,138.46,140.41,172354888.0
2024-10-25,140.93,144.13,140.8,141.54,205122109.0
2024-10-28,143.0,143.14,140.05,140.52,173586745.0
2024-10-29,140.285,142.2598,138.9,141.25,157593634.0
2024-10-30,139.54,140.33,136.81,139.335,179418082.0
2024-10-31,137.6,137.61,132.1106,132.76,270039641.0
2024-11-01,134.7,137.31,134.57,135.4,207127838.0
2024-11-04,137.21,138.96,135.57,136.05,187528173.0
2024-11-05,137.45,140.3701,137.33,139.91,160537373.0
2024-11-06,142.96,146.49,141.96,145.61,242043945.0
2024-11-07,146.39,148.93,146.17,148.88,207323303.0
2024-11-08,148.77,149.77,146.26,147.63,175665830.0
2024-11-11,148.68,148.85,143.57,145.26,182325620.0
2024-11-12,146.78,149.65,146.01,148.29,198634738.0
2024-11-13,149.07,149.33,145.9,146.27,191903267.0
2024-11-14,147.64,149.0,145.55,146.76,194463301.0
2024-11-15,144.87,145.24,140.08,141.98,250132869.0
2024-11-18,139.5,141.55,137.15,140.15,221865993.0
2024-11-19,141.32,147.13,140.99,147.01,227834912.0
2024-11-20,147.41,147.56,142.73,145.89,309871654.0
2024-11-21,149.35,152.89,140.7,146.67,400946570.0
2024-11-22,145.93,147.16,141.1,141.95,236406154.0
2024-11-25,141.99,142.05,135.82,136.02,344941875.0
2024-11-26,137.7,139.3,135.67,136.92,190287654.0
2024-11-27,135.01,137.22,131.8,135.34,226370912.0
2024-11-29,136.78,139.35,136.05,138.25,141863156.0
2024-12-02,138.83,140.45,137.825,138.63,171682777.0
2024-12-03,138.26,140.54,137.95,140.26,164413965.0
2024-12-04,141.995,145.79,140.29,145.14,231224295.0
2024-12-05,145.11,146.54,143.95,145.06,172621180.0
2024-12-06,144.6,145.7,141.31,142.44,188505573.0
2024-12-09,138.97,139.95,137.13,138.81,189308625.0
2024-12-10,139.01,141.82,133.79,135.07,210020888.0
2024-12-11,137.36,140.17,135.21,139.31,184905192.0
2024-12-12,137.08,138.44,135.8,137.34,159211393.0
2024-12-13,138.94,139.6,132.54,134.25,231514881.0
2024-12-16,134.18,134.4,130.42,132.0,237951130.0
2024-12-17,129.09,131.59,126.86,130.39,259410263.0
2024-12-18,133.86,136.7,128.28,128.91,277444533.0
2024-12-19,131.76,134.03,129.55,130.68,209719210.0
2024-12-20,129.81,135.28,128.22,134.7,306528553.0
2024-12-23,136.28,139.79,135.1201,139.67,176053506.0
2024-12-24,140.0,141.9,138.65,140.22,105156989.0
2024-12-26,139.7,140.85,137.73,139.93,116519090.0
2024-12-27,138.55,139.02,134.71,137.01,170582603.0
2024-12-30,134.83,140.27,134.02,137.49,167734700.0
2024-12-31,138.03,138.07,133.83,134.29,155659211.0
2025-01-02,136.0,138.88,134.63,138.31,198247166.0
2025-01-03,140.01,144.9,139.73,144.47,229322478.0
2025-01-06,148.59,152.156,147.8201,149.43,265377359.0
2025-01-07,153.03,153.13,140.01,140.14,351782174.0
2025-01-08,142.58,143.95,137.56,140.11,227349948.0
2025-01-10,137.45,139.92,134.22,135.91,207602514.0
2025-01-13,129.99,133.49,129.51,133.23,204808914.0
2025-01-14,136.05,136.38,130.05,131.76,195590485.0
2025-01-15,133.65,136.45,131.29,136.24,185217338.0
2025-01-16,138.64,138.75,133.49,133.57,209235583.0
2025-01-17,136.69,138.5,135.4649,137.71,201188760.0
2025-01-21,139.16,141.83,137.09,140.83,197748985.0
2025-01-22,144.66,147.79,143.67,147.07,237651395.0
2025-01-23,145.05,147.23,143.72,147.22,155915549.0
2025-01-24,148.37,148.97,141.88,142.62,234657635.0
2025-01-27,124.8,128.4,116.7,118.42,818830895.0
2025-01-28,121.81,129.0,116.25,128.99,579666350.0
2025-01-29,126.5,126.89,120.05,123.7,467120640.0
2025-01-30,123.1,125.0,118.1,124.65,392925469.0
2025-01-31,123.78,127.85,119.19,120.07,390372899.0
2025-02-03,114.75,118.57,113.01,116.66,371235677.0
2025-02-04,116.96,121.2,116.7,118.65,256550040.0
2025-02-05,121.76,125.0,120.76,124.83,263110629.0
2025-02-06,127.42,128.77,125.21,128.68,251483574.0
2025-02-07,129.22,130.37,125.0,129.84,228186298.0
2025-02-10,130.09,135.0,129.96,133.57,216989086.0
2025-02-11,132.58,134.48,131.02,132.8,178902379.0
2025-02-12,130.02,132.24,129.08,131.14,160278552.0
2025-02-13,131.555,136.5,131.17,135.29,197429975.0
2025-02-14,136.48,139.25,135.5,138.85,195479557.0
2025-02-18,141.27,143.44,137.925,139.4,219176627.0
2025-02-19,139.51,141.36,137.22,139.23,167536006.0
2025-02-20,140.03,140.66,136.7901,140.11,143903583.0
2025-02-21,140.04,141.46,134.03,134.43,228217585.0
2025-02-24,136.56,138.59,130.08,130.28,251381137.0
2025-02-25,129.98,130.2,124.44,126.63,271428711.0
2025-02-26,129.985,133.73,128.49,131.28,322553814.0
2025-02-27,135.0,135.01,120.01,120.15,443175846.0
2025-02-28,118.02,125.09,116.4,124.92,389091145.0
2025-03-03,123.51,123.7,112.28,114.06,411381373.0
2025-03-04,110.645,119.31,110.11,115.99,398163305.0
2025-03-05,117.58,118.2781,114.51,117.3,284337886.0
2025-03-06,113.53,115.35,110.22,110.57,321181861.0
2025-03-07,111.25,113.48,107.56,112.69,341755468.0
2025-03-10,109.9,111.85,105.46,106.98,361107562.0
2025-03-11,106.99,112.236,104.77,108.76,354865692.0
2025-03-12,114.12,116.76,112.88,115.74,323857454.0
2025-03-13,117.03,117.76,113.79,115.58,299033131.0
2025-03-14,118.61,121.88,118.15,121.67,277593455.0
2025-03-17,122.74,122.89,118.03,119.53,255501481.0
